time,flexion_tronco,flexion_brazo,flexion_muneca,Puntos_Brazo,Puntos_Muneca,Puntos_Tronco,RULA_Final
13.2667,0.10631431189199247,-1.4431834353229078,1.8950310581869019,1,1,1,4
13.2833,0.11319201443376414,-1.4394397462804136,1.9043019208119745,1,1,1,4
13.3,0.11688574550501585,-1.4391848410459716,1.9144014396953821,1,1,1,4
13.3167,0.11774374238419227,-1.438245926624063,1.92014254295745,1,1,1,4
13.3333,0.11627858826241777,-1.4394688329167025,1.9202166495078927,1,1,1,4
13.35,0.11444369280599176,-1.4386860498310625,1.9088796329717752,1,1,1,4
13.3667,0.12152583557829644,-1.438587312608064,1.8937139334648805,1,1,1,4
13.3833,0.12960901240376188,-1.4408391339035802,1.8846755202094698,1,1,1,4
13.4,0.1365852491241526,-1.4450532432785508,1.8797909266329782,1,1,1,4
13.4167,0.1440489537234555,-1.4575146879477359,1.8877846105806384,1,1,1,4
13.4333,0.14846282280345235,-1.4776946834282398,1.906877272048149,1,1,1,4
13.45,0.15215105626114678,-1.4995732305403635,1.928763269494283,1,1,1,4
13.4667,0.16503440284083126,-1.5236276662577666,1.9426756273429078,1,1,1,4
13.4833,0.16037704093653815,-1.5259689741854174,1.9453488004318729,1,1,1,4
13.5,0.15311936899155398,-1.5042402891118627,1.932983728574868,1,1,1,4
13.5167,0.15382115325348877,-1.478396836799476,1.9175936104168159,1,1,1,4
13.5333,0.15528793596740798,-1.4570497595250345,1.895922421816806,1,1,1,4
13.55,0.16188202949354036,-1.4483912842565019,1.8785653797798432,1,1,1,4
13.5667,0.16985201358949098,-1.4489425081736726,1.8719824540166883,1,1,1,4
13.5833,0.18838371296189393,-1.4634187185943688,1.874718447678731,1,1,1,4
13.6,0.20199245766221452,-1.4796647268031222,1.8859741473736733,1,1,1,4
13.6167,0.217407434428452,-1.4931728054604605,1.8989748703632756,1,1,1,4
13.6333,0.23102666348810885,-1.495324824562033,1.9139385562347684,1,1,1,4
13.65,0.24173791535716305,-1.4844223779199694,1.9140044407107268,1,1,1,4
13.6667,0.25287863985155923,-1.4645438380689484,1.9037022847479932,1,1,1,4
13.6833,0.26241723157806973,-1.4434948256482585,1.8956396732459382,1,1,1,4
13.7,0.2699060290832733,-1.4234338187322066,1.8905873339814434,1,1,1,4
13.7167,0.28239735700901747,-1.4167870810579188,1.8871468549000951,1,1,1,4
13.7333,0.2919401921959093,-1.423538178713926,1.8843402292448275,1,1,1,4
13.75,0.2994951385138336,-1.4389922408553844,1.882989719139971,1,1,1,4
13.7667,0.3074481269831608,-1.4547483412684983,1.8859696716042151,1,1,1,4
13.7833,0.3077043737118572,-1.4633922378854436,1.897471341268698,1,1,1,4
13.8,0.30964774601918066,-1.4623435484504057,1.9089109030714724,1,1,1,4
13.8167,0.304625138372586,-1.4534253845527587,1.9194377128296765,1,1,1,4
13.8333,0.29763093063104407,-1.4392112658082397,1.922699725966396,1,1,1,4
13.85,0.29092385889933325,-1.4232128566593474,1.9227552258257674,1,1,1,4
13.8667,0.2893553097873962,-1.4123445939963801,1.9192651043948956,1,1,1,4
13.8833,0.28978621129078874,-1.4145921233226204,1.9198436094106626,1,1,1,4
13.9,0.28551105551864,-1.4211962399054983,1.924032982868681,1,1,1,4
13.9167,0.2854418955951701,-1.435136490232935,1.9247016191994817,1,1,1,4
13.9333,0.2826259397236015,-1.4479072628129757,1.9195968330820108,1,1,1,4
13.95,0.28552516074680057,-1.461794925277843,1.9089308287305187,1,1,1,4
13.9667,0.28881765988299435,-1.4682729589503936,1.90022380967892,1,1,1,4
13.9833,0.28988356570496876,-1.4684925436451124,1.8971528111108,1,1,1,4
14.0,0.28702901493218747,-1.4634181403391722,1.90068204720626,1,1,1,4
14.0167,0.2846657092137832,-1.4598823939979866,1.9090851414771635,1,1,1,4
14.0333,0.28479385441451655,-1.4556391211589244,1.9166570651504742,1,1,1,4
14.05,0.28667539746217585,-1.458017691713593,1.931005066833194,1,1,1,4
14.0667,0.28944589315818803,-1.4629125754115364,1.938089087496735,1,1,1,4
14.0833,0.29645105444919295,-1.464129549704353,1.9427343131442854,1,1,1,4
14.1,0.29870418993388625,-1.461650702100144,1.9400876560230245,1,1,1,4
14.1167,0.29345484251496146,-1.458157197407104,1.927855105031739,1,1,1,4
14.1333,0.28565265983408494,-1.4474193639058228,1.9208071970204799,1,1,1,4
14.15,0.28224040981325516,-1.441634019020853,1.9129857959923413,1,1,1,4
14.1667,0.2826321922373154,-1.4426718515653647,1.9048456058351917,1,1,1,4
14.1833,0.28164280188516955,-1.4529091159036511,1.9079236520179848,1,1,1,4
14.2,0.2796118696789165,-1.4695045746623805,1.9151761881896903,1,1,1,4
14.2167,0.27690995377309946,-1.4909297000147603,1.9356721599705793,1,1,1,4
14.2333,0.27300483714537904,-1.5065371291998702,1.9586106147997953,1,1,1,4
14.25,0.2635892912329325,-1.5120940488033625,1.969268973390058,1,1,1,4
14.2667,0.25458639907765246,-1.5060868823929354,1.9695847412592684,1,1,1,4
14.2833,0.23634183589990698,-1.4893807226152092,1.9527634752356846,1,1,1,4
14.3,0.21698822671390872,-1.4655459720079307,1.935097289357543,1,1,1,4
14.3167,0.21094989076686943,-1.4534548663255578,1.9101080662020422,1,1,1,4
14.3333,0.215677496573079,-1.4499706085787238,1.8973881454811874,1,1,1,4
14.35,0.224076233857204,-1.4513770724445578,1.887919612656333,1,1,1,4
14.3667,0.2212389641665311,-1.449072707308801,1.8971584894017894,1,1,1,4
14.3833,0.23496927661921063,-1.4494527438406521,1.9123051051116988,1,1,1,4
14.4,0.23721553524217143,-1.4309949536540216,1.931808006276924,1,1,1,4
14.4167,0.22703170798766337,-1.3925999318320805,1.9458437506025064,1,1,1,4
14.4333,0.237195613765806,-1.3622738770026785,1.9566935992959031,1,1,1,4
14.45,0.251884805006398,-1.3437973833050592,1.9463960708935417,1,1,1,4
14.4667,0.2709519494699464,-1.3424574298920788,1.9336228914872606,1,1,1,4
14.4833,0.2987192102524716,-1.3471710931520988,1.9123809351150385,1,1,1,4
14.5,0.32978907329513163,-1.3415815744571091,1.8925928033955017,1,1,1,4
14.5167,0.36357627634399137,-1.3291126117144927,1.8738262208651122,1,1,1,4
14.5333,0.39748521555554817,-1.3112149739338292,1.8673278498003754,1,1,1,4
14.55,0.43060238174379606,-1.28647243108108,1.8650598244763046,1,1,1,4
14.5667,0.4552432017742376,-1.2544452576755702,1.871213105593256,1,1,1,4
14.5833,0.47598890634796476,-1.224665110483727,1.8664046762154385,1,1,1,4
14.6,0.49301246426426815,-1.1933536255924082,1.8725427413906743,1,1,1,4
14.6167,0.5084737569493427,-1.1690839988292794,1.8769269371063615,1,1,1,4
14.6333,0.5199196211310095,-1.1421052790198587,1.884490694098787,1,1,1,4
14.65,0.5273015794006142,-1.114213587084464,1.890746598686519,1,1,1,4
14.6667,0.5299998023208445,-1.088002790246776,1.889497713106664,1,1,1,4
14.6833,0.5262705134979626,-1.061321561941071,1.8729186505088933,1,1,1,4
14.7,0.5165010971547019,-1.0358956254895588,1.8506857167692488,1,1,1,4
14.7167,0.5065819287607098,-1.0136654922264938,1.8237642914685352,1,1,1,4
14.7333,0.5054261657536188,-1.0054932184163476,1.8009866921229047,1,1,1,4
14.75,0.5015872168679039,-1.0039179470849717,1.7924806936359516,1,1,1,4
14.7667,0.48482668305936727,-0.9878383024974369,1.8028164598418925,1,1,1,4
14.7833,0.47639975810369606,-0.9684771708759286,1.820506798953005,1,1,1,4
14.8,0.4685945075266318,-0.9521087208211156,1.844308575054015,1,1,1,4
14.8167,0.46012197441268654,-0.9351848208736442,1.8666199615973653,1,1,1,4
14.8333,0.4559750243983274,-0.9175010684076597,1.879561820486913,1,1,1,4
14.85,0.4495140292760311,-0.8962333269927285,1.8778239037721391,1,1,1,4
14.8667,0.44535278555866853,-0.8759458058833616,1.8718312800218655,1,1,1,4
14.8833,0.43440452607958946,-0.8580527376049645,1.8626772275270582,1,1,1,4
14.9,0.42345779061824373,-0.8383866532442994,1.8584317179461038,1,1,1,4
14.9167,0.4141998628991246,-0.8178863718942466,1.852003493171452,1,1,1,4
14.9333,0.4062903228592347,-0.8012529390240388,1.853354630406045,1,1,1,4
14.95,0.40437006701813516,-0.7908463329362689,1.8499304069467826,1,1,1,4
14.9667,0.40137150481285744,-0.7914420164510432,1.8567480522550284,1,1,1,4
14.9833,0.4072670733062864,-0.7970071642802168,1.8706471001869716,1,1,1,4
15.0,0.4111804183771426,-0.7992585247690727,1.8893655292677067,1,1,1,4
15.0167,0.41887857428639563,-0.7923800021788736,1.9048325190652804,1,1,1,4
15.0333,0.42533833220090855,-0.7840698021619232,1.918156931432975,1,1,1,4
15.05,0.43161151868230263,-0.7748682163984881,1.924596262289839,1,1,1,4
15.0667,0.4339367995247585,-0.7637485899435887,1.925749847937908,1,1,1,4
15.0833,0.4310962333537134,-0.7502403410138356,1.9240214307018277,1,1,1,4
15.1,0.42917945804481406,-0.7399835139510742,1.9140658944034783,1,1,1,4
15.1167,0.42734575009401965,-0.7319722724660664,1.903914111683605,1,1,1,4
15.1333,0.4249651986104368,-0.7225685271690168,1.895247201637801,1,1,1,4
15.15,0.42692764807199524,-0.7150498396794944,1.8883943080141705,1,1,1,4
15.1667,0.4271999889530491,-0.712496774601334,1.8889306088233582,1,1,1,4
15.1833,0.4306738769058711,-0.7135998288816268,1.8971053112117602,1,1,1,4
15.2,0.4343434433023958,-0.7154918703323006,1.9102633571179979,1,1,1,4
15.2167,0.43188035444495654,-0.7165755697031955,1.9245309166130369,1,1,1,4
15.2333,0.433261591374162,-0.7187376150662601,1.9400754068446986,1,1,1,4
15.25,0.4246571921671318,-0.7104282968597886,1.9535677072866804,1,1,1,4
15.2667,0.418253951958377,-0.7074372003268081,1.9663219794010445,1,1,1,4
15.2833,0.4071729244729454,-0.6997723435729881,1.9690808423914348,1,1,1,4
15.3,0.39671224746834355,-0.6918072722529018,1.960851439436226,1,1,1,4
15.3167,0.38912208946572946,-0.6801316517149871,1.9430521331910597,1,1,1,4
15.3333,0.3802151199171533,-0.66918963555554,1.9252095382732648,1,1,1,4
15.35,0.3721716856361468,-0.6672803582069662,1.9056352652382884,1,1,1,4
15.3667,0.35757762611459043,-0.6700103856805981,1.9019100339812383,1,1,1,4
15.3833,0.3455870951367501,-0.6857611516825557,1.9090321197004414,1,1,1,4
15.4,0.3258993908780212,-0.6995250585933945,1.9259963906617088,1,1,1,4
15.4167,0.3094391000473422,-0.7097905471721333,1.9425849699562434,1,1,1,4
15.4333,0.29330379686589936,-0.7185776114360749,1.9601929400780023,1,1,1,4
15.45,0.28038707778631533,-0.7235751774508117,1.9674991194431186,1,1,1,4
15.4667,0.2732668782773544,-0.7214963382535018,1.9704567097452355,1,1,1,4
15.4833,0.26970156862608974,-0.722932318080268,1.9658897055700777,1,1,1,4
15.5,0.27640189756050404,-0.7312486471666375,1.9594026728019003,1,1,1,4
15.5167,0.2831240173112519,-0.7444829130958794,1.9538159468638696,1,1,1,4
15.5333,0.28086118000271654,-0.7602343046165743,1.9476459213417456,1,1,1,4
15.55,0.27862795970830234,-0.7842896419215606,1.9398923097871261,1,1,1,4
15.5667,0.2717580657756571,-0.804076197533675,1.937476183721202,1,1,1,4
15.5833,0.27357555784132614,-0.8299322211649951,1.9415214890929917,1,1,1,4
15.6,0.28428614646816186,-0.8577301800526698,1.9499989033163843,1,1,1,4
15.6167,0.28830135826603964,-0.8741993207650012,1.960721627249569,1,1,1,4
15.6333,0.2931353246656272,-0.8880352511638705,1.9714192638826376,1,1,1,4
15.65,0.31490642348745723,-0.9056598881053333,1.9796831947325302,1,1,1,4
15.6667,0.3095719078631305,-0.9052601180408146,1.9840411731645986,1,1,1,4
15.6833,0.28955556709820485,-0.8905555381195143,1.9772393854997006,1,1,1,4
15.7,0.28466380432990945,-0.8892206258280737,1.9648769869224054,1,1,1,4
15.7167,0.2823083540195057,-0.9038914122680808,1.947204918890776,1,1,1,4
15.7333,0.28611640172439934,-0.9385846857203433,1.9265228042320075,1,1,1,4
15.75,0.2983436114596998,-0.9822968911759631,1.9188886307013888,1,1,1,4
15.7667,0.3094074688224566,-1.0200673265838702,1.929280709956771,1,1,1,4
15.7833,0.3254956126660886,-1.0439052864082896,1.9472121840977934,1,1,1,4
15.8,0.34249046951865125,-1.055611122311575,1.9685502989016186,1,1,1,4
15.8167,0.35957527290963753,-1.0637275880924335,1.9901656628959188,1,1,1,4
15.8333,0.3692259164672578,-1.05873351831616,1.9991629503366255,1,1,1,4
15.85,0.3783699437208554,-1.052330499845965,1.997128842090376,1,1,1,4
15.8667,0.38977493314877165,-1.0531007587641739,1.987309180011323,1,1,1,4
15.8833,0.4048739096579652,-1.0678450959002816,1.9747841512739797,1,1,1,4
15.9,0.4190413322934603,-1.0868594581377806,1.9692137263096186,1,1,1,4
15.9167,0.43739055813395566,-1.1178899574989032,1.9608463231699886,1,1,1,4
15.9333,0.45432240226531917,-1.1561830530088741,1.9522002804442593,1,1,1,4
15.95,0.46623078232437365,-1.1877940569538623,1.9504236572841478,1,1,1,4
15.9667,0.47568887583702235,-1.216279507196873,1.9508448364837534,1,1,1,4
15.9833,0.4791129921852928,-1.2432772494735786,1.955651816156177,1,1,1,4
16.0,0.4862488123824278,-1.273293608321211,1.9652243496192625,1,1,1,4
16.0167,0.4820268636260039,-1.2922645475347565,1.9770311611870852,1,1,1,4
16.0333,0.4580770773396239,-1.288727756271868,1.99023830672499,1,1,1,4
16.05,0.4423794256188671,-1.3004317524404314,1.9978628890613948,1,1,1,4
16.0667,0.4095613873227819,-1.3196179031500606,2.000125733176503,1,1,1,4
16.0833,0.38075391796684244,-1.3474688472958292,1.9955243303805617,1,1,1,4
16.1,0.34791419232971066,-1.3882011261033256,1.9832335544226396,1,1,1,4
16.1167,0.3084984936098465,-1.4326074692720567,1.966737253242968,1,1,1,4
16.1333,0.26026744478883757,-1.4789027435041078,1.9526573360562907,1,1,1,4
16.15,0.2018725491944906,-1.5177775868022536,1.951308602310121,1,1,1,4
16.1667,0.13672477581039288,-1.547129821881299,1.96481120287865,1,1,1,4
16.1833,0.06980460966724422,-1.5734610828803568,1.9811286372857069,1,1,1,4
16.2,0.0077065384503498535,-1.607568003005639,2.0016683168635723,1,1,1,4
16.2167,-0.04732945567562297,-1.644999694697276,2.015670620777996,1,1,1,4
16.2333,-0.09756570765509309,-1.6861028616473277,2.019556308573897,1,1,1,4
16.25,-0.13677490300582917,-1.728718516450158,2.0134393803940327,1,1,1,4
16.2667,-0.16635388935210926,-1.7750225539729172,2.005861489757052,1,1,1,4
16.2833,-0.188345446216033,-1.8314152190986306,2.00153844577477,1,1,1,4
16.3,-0.20217353095318913,-1.8796025060999568,1.9999901951482286,1,1,1,4
16.3167,-0.20616956734804148,-1.9220093729697965,2.0045966652597826,1,1,1,4
16.3333,-0.20472086401247225,-1.9491506724518217,2.005689665879771,1,1,1,4
16.35,-0.19358391120556462,-1.965346460305625,2.006282223514603,1,1,1,4
16.3667,-0.17670607821551698,-1.9712849086673714,2.0058718684352925,1,1,1,4
16.3833,-0.15764320591912906,-1.9706644268557625,2.0109986011004537,1,1,1,4
16.4,-0.13442292571656367,-1.969159975494108,2.015906737230125,1,1,1,4
16.4167,-0.10890915684112201,-1.964962540634815,2.0212864076544292,1,1,1,4
16.4333,-0.08368035092800596,-1.964701212027677,2.0261823682893123,1,1,1,4
16.45,-0.058593464236963655,-1.972637604656427,2.033379534492042,1,1,1,4
16.4667,-0.049807948886581244,-1.9804344886660203,2.03704357493811,1,1,1,4
16.4833,-0.05763402583494326,-1.981164250307927,2.0465166740608822,1,1,1,4
16.5,-0.07640467915535964,-1.982750048025082,2.067179717037959,1,1,1,4
16.5167,-0.11750856675311638,-1.9706302087169547,2.1061616241690615,1,1,1,4
16.5333,-0.1569522633515419,-1.9518336370441034,2.1683325312901047,1,1,1,4
16.55,-0.2142419565260809,-1.9172150336253253,2.252644918976358,1,1,1,4
16.5667,-0.2711643447007077,-1.8919639543619837,2.3478716690697183,1,1,1,4
16.5833,-0.3415135993725471,-1.8677386885730698,2.46011926693555,1,1,1,4
16.6,-0.41879783172831253,-1.852769796073602,2.5696660618356475,1,1,1,4
16.6167,-0.5094964302873279,-1.8308586344791138,2.6815024875075153,1,1,1,4
16.6333,-0.5879009120894807,-1.8285423694442215,2.7995122229026776,1,1,1,4
16.65,-0.6770777340970255,-1.8247412563451633,2.9328319952461754,1,1,1,4
16.6667,-0.761793061977329,-1.8335110348327248,3.0885429735770344,1,1,1,4
16.6833,-0.8619985103874797,-1.8333901333552944,3.2728900706263175,1,1,1,4
16.7,-0.9558564186116882,-1.842186079786586,3.4844274913574793,1,1,1,4
16.7167,-1.0605061710795383,-1.8328139846217653,3.723754366592857,1,1,1,4
16.7333,-1.1582785141457919,-1.8283562901777373,3.969438247841566,1,1,1,4
16.75,-1.274119471991554,-1.7998976798703552,4.212139890476493,1,1,1,4
16.7667,-1.3900229358138745,-1.7679546530326888,4.437609289415462,1,1,1,4
16.7833,-1.5157783675795997,-1.722332683634022,4.654604944227771,1,1,1,4
16.8,-1.6240079893265147,-1.692787344788627,4.861654501559343,1,1,1,4
16.8167,-1.731692085325335,-1.6706421686532735,5.072889738710899,1,1,1,4
16.8333,-1.8247687480361208,-1.665980453589782,5.284336782885418,1,1,1,4
16.85,-1.9211168814819928,-1.65831614646018,5.5119687897451115,1,1,1,4
16.8667,-2.0127305280826704,-1.6654558548680711,5.744004523801578,1,1,1,4
16.8833,-2.124143215175394,-1.6521969251896849,5.988944797208518,1,1,1,4
16.9,-2.2322217773936472,-1.6310071039369518,6.234872219503899,1,1,1,4
16.9167,-2.350819100322326,-1.568423733859504,6.468392964023735,1,1,1,4
16.9333,-2.436862099710595,-1.489237655384244,6.676215953788301,1,1,1,4
16.95,-2.542634411724549,-1.3472620531123027,6.832762312175021,1,1,1,4
16.9667,-2.639439202908278,-1.1708341772350082,6.941033573598844,1,1,1,4
16.9833,-2.7356569520122207,-0.9917633454614361,7.022153163706207,1,1,1,4
17.0,-2.842144060069245,-0.8215787401796888,7.08923098360475,1,1,1,4
17.0167,-2.959097243941727,-0.670800519721098,7.1606813823710525,1,1,1,4
17.0333,-3.0808731026930616,-0.5552034348655184,7.2451385074801635,1,1,1,4
17.05,-3.2161373277977816,-0.4531488809907387,7.33200164946382,1,1,1,4
17.0667,-3.351969149042077,-0.36771403148785,7.412838134289586,1,1,1,4
17.0833,-3.4904803865933047,-0.2848904683062017,7.475035431432985,1,1,1,4
17.1,-3.6428280390443604,-0.2209734997887267,7.513554901827774,1,1,1,4
17.1167,-3.8046048417279223,-0.16082977702160406,7.536910009843922,1,1,1,4
17.1333,-3.9660260131035443,-0.09821770062325186,7.549248631419857,1,1,1,4
17.15,-4.138710737296975,-0.02455917220675019,7.556313258864918,1,1,1,4
17.1667,-4.305829263263149,0.04581593684892482,7.557031344531595,1,1,1,4
17.1833,-4.477663381520216,0.12009591847578349,7.549494983049243,1,1,1,4
17.2,-4.648129534934554,0.1913750576871962,7.529246645654098,1,1,1,4
17.2167,-4.819890879244753,0.257931716693804,7.507218994767101,1,1,1,4
17.2333,-4.978626125799821,0.30932623409393045,7.48284649547449,1,1,1,4
17.25,-5.135548245909916,0.35924263210125673,7.469603886317742,1,1,1,4
17.2667,-5.281070827671584,0.38567732086841033,7.465292581608338,1,1,1,4
17.2833,-5.412693313760684,0.40989792891957677,7.460838169069888,1,1,1,4
17.3,-5.537030361675875,0.42632425195139945,7.465039936160565,1,1,1,4
17.3167,-5.679152164490944,0.45830970016680794,7.464710933894025,1,1,1,4
17.3333,-5.79469109875896,0.4842472976498584,7.466842974998457,1,1,1,4
17.35,-5.917294212040645,0.5228222744375159,7.472164444151218,1,1,1,4
17.3667,-6.054793414837832,0.565347627399376,7.4967743783883805,1,1,1,4
17.3833,-6.175296925522986,0.6017923688222595,7.531856467588199,1,1,1,4
17.4,-6.258917195557785,0.6201116403400988,7.587452680383194,1,1,1,4
17.4167,-6.33647165086964,0.616914130268583,7.653929517256358,1,1,1,4
17.4333,-6.405296892590513,0.5824363769609135,7.724315030824329,1,1,1,4
17.45,-6.434803019454705,0.5333226567796032,7.787043326548371,1,1,1,4
17.4667,-6.38396814740284,0.467826883933526,7.849637918420683,1,1,1,4
17.4833,-6.282691634954659,0.41506218673345074,7.916317823962231,1,1,1,4
17.5,-6.155161327823009,0.37329549575363785,7.997787918354447,1,1,1,4
17.5167,-6.013243031284304,0.3679210933878778,8.094346914016313,1,1,1,4
17.5333,-5.836218948960294,0.38229533059308096,8.199256461875876,1,1,1,4
17.55,-5.643639976952954,0.4302290790940333,8.316627173290811,1,1,1,4
17.5667,-5.450801158726563,0.4976387078746711,8.432172195763087,1,1,1,4
17.5833,-5.25515726615896,0.5735609877452816,8.554507456993719,1,1,1,4
17.6,-5.0444596522940515,0.6475563495727386,8.682290588491782,1,1,1,4
17.6167,-4.83061584259346,0.7286051350467346,8.822576327066827,1,1,1,4
17.6333,-4.592954316501903,0.7960666946041783,8.9681786829386,1,1,1,4
17.65,-4.334112075438242,0.852922107616024,9.129894343681144,1,1,1,4
17.6667,-4.056388737811432,0.901465189228503,9.297164981849335,1,1,1,4
17.6833,-3.7806611337913694,0.9483660508276159,9.467799949787917,1,1,1,4
17.7,-3.5068621872463552,0.9952410258245834,9.626001659795008,1,1,1,4
17.7167,-3.2292840403292757,1.0473796331676795,9.77029407007916,1,1,1,4
17.7333,-2.9410396623328268,1.0958318850933324,9.902446049383087,1,1,1,4
17.75,-2.6344984004856826,1.1517374285768653,10.026281927313903,1,1,1,4
17.7667,-2.2983726647195226,1.215144332069599,10.139369897738788,1,1,1,4
17.7833,-1.9571912400143674,1.3110781688440625,10.242442337824826,1,1,1,4
17.8,-1.6159954740123794,1.4238314395019245,10.321313677477008,1,1,1,4
17.8167,-1.3025356920275613,1.5764885389644405,10.386999665470881,1,1,1,4
17.8333,-1.0070950525422404,1.7438972452431472,10.440004514223574,1,1,1,4
17.85,-0.7335777008337345,1.9146866479399591,10.508307248994754,1,1,1,4
17.8667,-0.48633154102779486,2.0808104400085767,10.60611546835969,1,1,1,4
17.8833,-0.24387052310532908,2.2272424640129316,10.724984137186937,1,1,1,4
17.9,-0.016194758233240236,2.356390575135663,10.85209570043014,1,1,1,4
17.9167,0.20491965324774242,2.4530996060664734,10.985712372243626,1,1,1,4
17.9333,0.4323486734876951,2.4926795159437347,11.129471499257875,1,1,1,4
17.95,0.6526918286560885,2.474118216026909,11.302251380999792,1,1,1,4
17.9667,0.8738607550194217,2.3913708748030444,11.50127405565533,1,1,1,4
17.9833,1.096991785627722,2.2455248783258526,11.707628315186412,1,1,1,4
18.0,1.3209182370510177,2.0328047924679424,11.91351951397371,1,1,1,4
18.0167,1.5408674943310814,1.7904808079622967,12.110250010504757,1,1,1,4
18.0333,1.772399301566253,1.5400796863074788,12.294826064939883,1,1,1,4
18.05,1.9884345698864934,1.3151440611270004,12.464185868855395,1,1,1,4
18.0667,2.196133197598641,1.1267558389815235,12.644431621518777,1,1,1,4
18.0833,2.376862912287976,0.9991193488141903,12.8608096005849,1,1,1,4
18.1,2.5470787011992684,0.9080294187540119,13.111674597749015,1,1,1,4
18.1167,2.696764388459286,0.8537191871013192,13.382096943001159,1,1,1,4
18.1333,2.816842022627071,0.8101325758654525,13.6627721692372,1,1,1,4
18.15,2.896348794640403,0.7653382288917783,13.93713444001287,1,1,1,4
18.1667,2.9343932131413055,0.7071328831628136,14.180491805603708,1,1,1,4
18.1833,2.910941490533503,0.6297641628578958,14.379309058325788,1,1,1,4
18.2,2.825973889990479,0.5333924527108138,14.551214463474821,1,1,1,4
18.2167,2.6950656568849922,0.4095559784642546,14.731365036873399,1,1,1,4
18.2333,2.4896492862377784,0.29872683010390233,14.956750360328357,1,1,1,4
18.25,2.262249286403886,0.22114005185682117,15.218114217122547,1,2,1,4
18.2667,2.0253179252707696,0.13982398548944275,15.497007389618659,1,2,1,4
18.2833,1.7307915932766775,0.055002491245431884,15.78531783483848,1,2,1,4
18.3,1.5010694222114012,-0.04136296820789198,16.074423737231655,1,2,1,4
18.3167,1.4125073887391864,-0.16927723677258655,16.357211799753856,1,2,1,4
18.3333,1.3183199350145003,-0.2719506222675818,16.635523858796887,1,2,1,4
18.35,1.1431197349004378,-0.3695225034003897,16.914040292931503,1,2,1,4
18.3667,0.8954438964062774,-0.45734460028427293,17.19170893570015,1,2,1,4
18.3833,0.625987817828161,-0.5307427948281429,17.472229259297364,1,2,1,4
18.4,0.39856398384279146,-0.5863412229587652,17.733993859592545,1,2,1,4
18.4167,0.22960210619785926,-0.6427997991028178,17.983716575427195,1,2,1,4
18.4333,0.08777021763771131,-0.6970140966279246,18.24239478621115,1,2,1,4
18.45,-0.0594189924244688,-0.7386488348462876,18.508814469682676,1,2,1,4
18.4667,-0.19663966150949364,-0.7889685685057657,18.792983822842388,1,2,1,4
18.4833,-0.3345935741382391,-0.8595405540278875,19.090700959020495,1,2,1,4
18.5,-0.46564909296509427,-0.93560273752027,19.373168821292865,1,2,1,4
18.5167,-0.5900714099380195,-0.9822449124924333,19.61828439535401,1,2,1,4
18.5333,-0.6965100696951083,-0.9952045835073591,19.832116362786593,1,2,1,4
18.55,-0.8040614810935551,-0.9794229097504399,20.018727548106142,1,2,1,4
18.5667,-0.9236043047208398,-0.9490201426901876,20.187582120617662,1,2,1,4
18.5833,-1.0422501219338187,-0.8990642732881327,20.332307422239836,1,2,1,4
18.6,-1.1394324211732965,-0.8718405501292068,20.465396530605034,1,2,1,4
18.6167,-1.2107111701246822,-0.8650474562496129,20.60614815878361,1,2,1,4
18.6333,-1.286420186563305,-0.8387683493514828,20.76888774401519,1,2,1,4
18.65,-1.3701723087231414,-0.7486538192831915,20.96270359367398,1,2,1,4
18.6667,-1.4516133435047323,-0.610569968562686,21.175271539464234,1,2,1,4
18.6833,-1.5347522660244408,-0.4432724529024199,21.373485399107693,1,2,1,4
18.7,-1.620034581971538,-0.28928960514338087,21.53756579074016,1,2,1,4
18.7167,-1.7124306235207882,-0.15193900404113947,21.67315979860649,1,2,1,4
18.7333,-1.8311731200675183,-0.03666024527467471,21.776951630988776,1,2,1,4
18.75,-1.9742375220269253,0.076668540696744,21.878059365060437,1,2,1,4
18.7667,-2.1301776005066984,0.16653526151378628,22.01503861357108,1,2,1,4
18.7833,-2.2813647652338602,0.23140887538818333,22.19783388868322,1,2,1,4
18.8,-2.4116499824018263,0.2860431658183984,22.430619270989638,1,2,1,4
18.8167,-2.523985050826667,0.33550577392622927,22.683848646005345,1,2,1,4
18.8333,-2.6135625008741954,0.38421233956617584,22.92620097984758,1,2,1,4
18.85,-2.7238002465574596,0.44633977111146805,23.156863753138765,1,2,1,4
18.8667,-2.844608000503598,0.4983338391324139,23.4112369412791,1,2,1,4
18.8833,-2.9378588926723808,0.5068560471996193,23.698167774625233,1,2,1,4
18.9,-3.0144465639237126,0.47907128321355685,23.987033030130647,1,2,1,4
18.9167,-3.0815352137994694,0.42060859571847686,24.239015707437943,1,2,1,4
18.9333,-3.1845826104519404,0.35487634891967446,24.43121380868729,1,2,1,4
18.95,-3.296608852948623,0.2768815156422306,24.565699113781903,1,2,1,4
18.9667,-3.374302529351155,0.17827827549177755,24.659374364436616,1,2,1,4
18.9833,-3.428155341130406,0.0599277747557494,24.732078147857777,1,2,1,4
19.0,-3.4514273882261364,-0.07185466601904977,24.816193524863763,1,2,1,4
19.0167,-3.389258965783455,-0.22429912044594857,24.91323738903648,1,2,1,4
19.0333,-3.2288426785814863,-0.4100007079086083,25.029584043116586,1,2,1,4
19.05,-2.98580062701555,-0.6273380204985415,25.157894141572342,1,2,1,4
19.0667,-2.700808887940042,-0.8621640208438066,25.277638924445966,1,2,1,4
